Txhash,Blockno,UnixTimestamp,DateTime,From,To,ContractAddress,Value_IN(BNB),Value_OUT(BNB),CurrentValue @ $315.32/BNB,TxnFee(BNB),TxnFee(USD),Historical $Price/BNB,Status,ErrCode,Method
0xb9f8c46589ff8f325d872f0bd19a3e3bfbe7716e08e0380761eaf7cd8886a541,28506262,1684978276,5/25/2023 1:31,0x5db15f7a5511021d1add2f1cf54017f5ce71bcbc,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x834672e9d765abb0312182bcd99bba6b5a6743a919c6285ac8ba2c5286a472ea,28506262,1684978276,5/25/2023 1:31,0x4c9082f1d29c0d754b9d3fd839680b39f7f616e3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x0beca287a3068f19f4237231af34989b9602be54d5d763eae346080fdd2bbe70,28506263,1684978279,5/25/2023 1:31,0xb31af9b11f2032946744a72423e317a608bed59e,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0xbbf69d2baba215713bd12af69a3c494c323b1c073122810d48b866c101fae440,28506263,1684978279,5/25/2023 1:31,0x44caf7129b3ad7cd0f9365d6d49cbd6450b87b76,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x8592d32eddf4006a0dd8eb3fe8611039ef7b78bc016117a469ec06517dcdd186,28506263,1684978279,5/25/2023 1:31,0x5bfcbaab93d9c8403cc0dc2478070a57e4caa2bb,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x093f8a5b37aca0f88877cd41a4411860ce329844a42f949ca9b31ead98a57a2d,28506264,1684978282,5/25/2023 1:31,0x514dea28c2590bab853cc5bf1423a785e93b7336,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xef46709dad438be3f1b36d5e433129e8832c641a56f22ddc15b5ee07a9e5cd7b,28506264,1684978282,5/25/2023 1:31,0x3a2c00c14587952ab21ee48180e995b09c86ea0a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x9da4fcc7162439bf3f4229525a791da0d552345919408f0650e6e2979c096eda,28506265,1684978285,5/25/2023 1:31,0xed638d1e2675caf8ac39def061ca00799c392a4d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000267036,0.084201792,304.79,,,Approve
0x563b0693d8bda181dc584f8ae43f62864147df9a4076aa04a13290fc2792d0ee,28506265,1684978285,5/25/2023 1:31,0xbfc9a10d5592b75732c9730e39b15c423f1c2fd0,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0x94a97aeab36378443d8ebe3d1d54ad08cdd8db636abf30c4aa4d0c2cb55e1fff,28506265,1684978285,5/25/2023 1:31,0x7bc483434b9778c54852d45434b05a6e99a9b8f1,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x41639eb9dd6182f92f4f49d31f010dd33c77a4a96024d49296e21a397058f25d,28506265,1684978285,5/25/2023 1:31,0xe515b219ea8d19e1b3f8e0e942809515472b802b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xb0a5e29937dd871e04d8b0c3478b207c30be3fb62039d69ecc2edfc9a9c04f50,28506265,1684978285,5/25/2023 1:31,0x3141c5470bce31e79d697b5137a6b18d0a3b7c32,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xc0129aa40b98f29192f624a651abad6ef8f41914a32964d51acaa265b98d3147,28506267,1684978291,5/25/2023 1:31,0xb2b0eb82e6559cf8825667878bac3dc23fc8091b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00012461,0.039292025,304.79,,,Approve
0x9039ae01df1428ebf7151c158b997eabaec93975423bc93a0a44d44e8753ed77,28506267,1684978291,5/25/2023 1:31,0x281ab5943b44f4824006f691c451be43e5e9a167,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000178024,0.056134528,304.79,,,Approve
0x64502fa6d6dde12c90463861d2bc5ba55fea0db6890995fa39e14b1229fafa8c,28506267,1684978291,5/25/2023 1:31,0xb9e7564f59158061b555729e21e1267fb84ef362,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x02bdb50f13992b226b63420ab3e9eb2c3f317ea36b95597d164505310042d628,28506268,1684978294,5/25/2023 1:31,0x04c4d8812130d8410db2844a59146d631e75392d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x3187c43b68c63eb57f8f58c66ca4d79913c916345424821617be01a67417ca72,28506268,1684978294,5/25/2023 1:31,0x7df3e2aeb7e21a6f953bedf68441b3ba2e264430,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x8962321ac48dc24c334caf3f30bfc9a1ecc12e1914e70d051717d7c87ed3c031,28506268,1684978294,5/25/2023 1:31,0x474e0742a5739da61e79b046d9370fc044595d1a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x4ea66eddb60d1800c9fb7e4d2c0eb5f421548dd73983adca740d8f9947f2c749,28506268,1684978294,5/25/2023 1:31,0x3eaf5d0cc9f68a8d53676e6ac3f1a2ef1316175d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x4a0d70c8f925117c12e62d7e3ca9bb3ae7f48be7c3e3f0f83f389294e01820c4,28506269,1684978297,5/25/2023 1:31,0x5d87200041906654765870a029d068b6be94ad2f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x64d4aa08d2422186fa955c6fa9bf5cdd8ec931253d2f48e00e627c29edb86a9c,28506270,1684978300,5/25/2023 1:31,0xa2a0f6ac04791ed5eba4748d46d0a511d3361d5f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x2654ca98cd98b1a61a3e71bc5e91380bb95ed7c50b8b456608abae538232e6d2,28506270,1684978300,5/25/2023 1:31,0x1f5102bd6e5141d262821a0dad3e156830ef2eee,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0xd58f02bdd388223e81489469cde4d9075c185c61dfeb5f8864cf34f772a5d141,28506270,1684978300,5/25/2023 1:31,0xafadfd50bc236780cfad7e624017781d99b71721,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0xca62960a10af54695803b746cde59142ce8967018d1be8b77feae5573f0df9a8,28506270,1684978300,5/25/2023 1:31,0x4d3c244ff9e664946a85509dbe2850df96fa2d1c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00013269,0.041839811,304.79,,,Approve
0xa9479cc1b8fac38e0e12e31b8815b04efdc221964b1dc2a94ae0e93ba7a5c509,28506270,1684978300,5/25/2023 1:31,0x81d3f53e5b9f27c9b06113f1df42b143ff66bb18,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xaf8ba805d5d433663713b158c196b29ce4316dd8de4be225b2b0cca8779f2979,28506270,1684978300,5/25/2023 1:31,0x047b567ee73cddb4c56e2af547e5d7f80d0ba678,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x8187e6c1cfbbbec477d06db2ee09f3a061f31d1bd24558101f9a993aa154bea8,28506270,1684978300,5/25/2023 1:31,0xa88d3b4362756ef7d980e17a7d8e85c931e98b33,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x836d64e538d3dc31d465caae938f84fa6abfcfcf5e912d2d70c1713c264becb5,28506270,1684978300,5/25/2023 1:31,0x3eaf5d0cc9f68a8d53676e6ac3f1a2ef1316175d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000075054,0.023666027,304.79,,,Approve
0x964db56d463e8f5a67ebfcf61505c531911a83a62972515ba691bd9055f57820,28506271,1684978303,5/25/2023 1:31,0xfe107dc6a630004f8b33c4c4f80fbdc37cd261e0,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x4a9678e3b027f149b208abfd195826694033aa5c477fe6745952bfab525acafe,28506271,1684978303,5/25/2023 1:31,0xb9723a32da4d664b53f6e882854a6528cd3df10a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x8037c1f047e540e9d61caaceae9ccb844c24c1e7358801b65f31111ddc406edf,28506271,1684978303,5/25/2023 1:31,0x2dce21bb30be4ff4595fb81c82dc12ee0e525725,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xd36e38e274f8283c7385ce04d62bf4a4be1e05dcfc838c505cd8764475d823bb,28506272,1684978306,5/25/2023 1:31,0x675d55cd366e18dff35720e217696ba36886d45c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x22cead48473df66b63f1a9b933e1717ba9899702142ea2d2ae35b70f5428cbfa,28506272,1684978306,5/25/2023 1:31,0xd31d594ab04a6b09d33a8bf76928411f7e802a89,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x7d0de361c9d1bcd9804ded8b69bb27ae801b04ec4881ba96781038eb0e5cfd33,28506272,1684978306,5/25/2023 1:31,0x7df3e2aeb7e21a6f953bedf68441b3ba2e264430,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000075918,0.023938464,304.79,,,Approve
0x35733645099246b02b252976953f240f21391ba364838c00a736650abea52500,28506273,1684978309,5/25/2023 1:31,0x36403f6243c66068cd14af7f272ad20a2cdb3298,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x59282a50cf0f41f42658ba386e694a284a3e04a67c724d3d81d7f6487e2e21d0,28506273,1684978309,5/25/2023 1:31,0x0e16098a9b1291b0088419ee29af9bb2d865d895,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x54b8a3804fb33cbc879e3dee43be26cb40b611e007f9867ff45fbcf5399c4dc1,28506274,1684978312,5/25/2023 1:31,0x64b296c2a543bc6e416a48735837d1d5e81b2e0b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0x81b8d1b071576f4efb76823902b3d1c634af1a004948e812b308b52441678d0c,28506274,1684978312,5/25/2023 1:31,0x7cd95574c605c9b2aa33c6558833a771ed4f01bc,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x7c40f8d2d1b3285e82cc2fc7c2c34da454fab03967727fbbadf43425d25208fb,28506274,1684978312,5/25/2023 1:31,0x9c7c6e784afebf5c977cd613308c771093235794,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00013269,0.041839811,304.79,,,Approve
0x4b3c83fb9a3b34170d82a088df8b8b1bcc9e23c0485ea394f73f1295269c217b,28506275,1684978315,5/25/2023 1:31,0xb7cfcd74ddf1918fb17e678285fa95dda2e023c6,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x18da648e39f34b66bd4c343988b44de6862ba73a490d60214e8da499856d13de,28506276,1684978318,5/25/2023 1:31,0x95574b7aad680f2d73ebfa7a9860e749c8b7fff1,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xf3a00c82f580eb404b71ef0d8b09b02136d16865e7dbde4e46522514c6649007,28506276,1684978318,5/25/2023 1:31,0x7d67a1bdf638da91c12d55756a802aa67cbc891c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x9a5fd5d3d2bc778f5f2524b4da35269495485a2308427f985428a3bc46068b8a,28506277,1684978321,5/25/2023 1:32,0x4c9082f1d29c0d754b9d3fd839680b39f7f616e3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000075918,0.023938464,304.79,,,Approve
0xbb144f49a6f1da5bdafdd634c08fc3307735158f766d996c133a4b89fa9f1ef3,28506278,1684978324,5/25/2023 1:32,0xa2a0f6ac04791ed5eba4748d46d0a511d3361d5f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000265308,0.083656919,304.79,,,Approve
0xd9cfeecfe66491ae38a0796326699b4e597fe06db8885a02890ac7de8d3cec6b,28506278,1684978324,5/25/2023 1:32,0x62d708d367176bac26b299a4bdf1dd4c115170a7,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x288edc3c6b7412985ba5197cebe7b5039ce33b32913bfcbae4b94af2bb899cba,28506278,1684978324,5/25/2023 1:32,0x5db15f7a5511021d1add2f1cf54017f5ce71bcbc,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xd514042a3e8f82ca6dc7aee9e98b54a3cedf08e8527876bf70485a21b3a59600,28506279,1684978327,5/25/2023 1:32,0xb4e1898d9fb4236d6246566c50af23552573ed88,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000311542,0.098235423,304.79,,,Approve
0xb6f27ea175c0d3734546c4d69d097e32eb0c6eb2897d5ea58eb7542ac067e4bb,28506279,1684978327,5/25/2023 1:32,0x5a56e1f2004bc6c033e388cc7f52bd5227840452,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x9f46a377a8f4f49a3b933b498a78ea9e8eed56c26e8d6446349d6e97290379ce,28506279,1684978327,5/25/2023 1:32,0xf598ef7a5473dfc91e2ea9fcca5d3e8120a0a1fb,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x0c21b55b515af75051e3034bd337befff6045b33dc1a5e4b3c370fb6d18b6611,28506279,1684978327,5/25/2023 1:32,0x958f520cde5137371432217ba234a6189c288df3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x23974378700ebef08cfc1027cd778e89ad3679f189c2f193ce1695061e878ece,28506279,1684978327,5/25/2023 1:32,0x3a090e28d8a2acfa62db006c7f3a5a5be1f38b09,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0xff619c1da0a48fddef8fda1ee0a30ac40cc19388176cee2e32a4ca7559a6dfd4,28506279,1684978327,5/25/2023 1:32,0x214567f6a75f7ac97c74deed8d6f5bc7741ca905,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x433ae2937f02ec3da9fcfb48dc2e24649d859a7196aa5dc3d1963c9c9ec49f33,28506280,1684978330,5/25/2023 1:32,0xf86e8015592a200e554d187c47eb4445f04dc2d0,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0x1a0057ae0f30a20b373e6a2b124eaf3ecc5c1de34dc630e017b356fffeac7594,28506280,1684978330,5/25/2023 1:32,0x746054e2edfe1c10a85725af571b2d7d7ef754a5,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000074766,0.023575215,304.79,,,Approve
0xf882194e52697fcd5dc478d08fa70a31e64c77595af57b057c74d5a23ec28110,28506281,1684978333,5/25/2023 1:32,0xb327b7192537039d157492802e6d30a06e207397,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x8fd21eaeba70cd3a51cd874255a0bec79dc5a751a5d3e17c2d6c54a5c556c1e8,28506282,1684978336,5/25/2023 1:32,0x98177852cb78e888fe8f4b9dc1b920a487a5e077,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022103,0.06969518,304.79,,,Approve
0x451fbe751f6cb7d27dbfe09e319c6aaa1ffe5c720b43c951184c265e4d9333ed,28506282,1684978336,5/25/2023 1:32,0xb2b0eb82e6559cf8825667878bac3dc23fc8091b,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x2fa638ed220d4e084b7697bc0c6998de20d9dc09100e414a184bcb393e1139bd,28506283,1684978339,5/25/2023 1:32,0x831fcad1b79e324a236ac499068aadea51d54bdc,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x3685d2358520f134fefa795683953ca8d657cf26c5068ec28302e113125a0be2,28506284,1684978342,5/25/2023 1:32,0xc48b328512af679b15744772b12a67b798c51821,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x3dc3edcd19c8428427cf9485fe7c90c0d533bb4574ac00520d3e095b94b1da31,28506284,1684978342,5/25/2023 1:32,0xe631835110ead652157e89e7ff2db630f27c82a0,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x53fad7f01932dfdbe40a2460a18918c1fe32e3ba8490ad95a79696cff9d3f451,28506284,1684978342,5/25/2023 1:32,0x831fcad1b79e324a236ac499068aadea51d54bdc,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00012509,0.039443379,304.79,,,Approve
0xbd9e06f753c4dad280318a4470aad7aa1c6007c57a9b49fcaa0c63215d093fd4,28506284,1684978342,5/25/2023 1:32,0x6bb10bed91b96215280ffc85a65009428e0f084a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xbb31a290fa690aa7f8b1ca4561034fa5ab444dbc15117b1253dcc5a89d415abd,28506285,1684978345,5/25/2023 1:32,0xa2a0f6ac04791ed5eba4748d46d0a511d3361d5f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00014609,0.046065099,304.79,,,Approve
0x9da82f1e54e2993f2d555d0bfc7be7c7f570ef282b7d359868625ae44f433ebf,28506286,1684978348,5/25/2023 1:32,0xb8fe71a788b4bc22b58d1bcbd5f6099981947757,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xcae9d7d1f4c066dbac93bb3b41b5c38fbcae71beb5b13425ed978630930ba54f,28506286,1684978348,5/25/2023 1:32,0x0f9f8efec5ba2930d15359ad8dffcda4eeba590d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0xf828ef6ff5d40c5e790884b6ca6825e9b9359a65b062a4f6bee025eba6aede50,28506286,1684978348,5/25/2023 1:32,0xc3cb2f2e4456f765f992df80bce921a340ca7e29,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x443340f497caf0fa1a0cf9f0988ca5ada7437f1070b0d61f9e47dbcd6e95b26b,28506286,1684978348,5/25/2023 1:32,0x8968ad66af4e65d3fb1ca2025cf319df348df142,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x7f0a54b0a346f6972736c7071912eda57726674a67912ba1b0ddb3d174f63a47,28506287,1684978351,5/25/2023 1:32,0x22cba4c2cfb0a8e848cc359414a84b7fbd5a217a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000142419,0.044907622,304.79,,,Approve
0x2f69f5ed62e1edf81002e01300ef393baa10dea90b29c7f8d2dd2a735b284d5c,28506289,1684978357,5/25/2023 1:32,0x28b1171554bb07cd435b13242dabcff065632dc3,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022103,0.06969518,304.79,,,Approve
0xede35ea7be2de827d3b3444de6fae62353bc2d3aaf7e58c2c4f9bb8d941d561b,28506290,1684978360,5/25/2023 1:32,0x3d84d67f3d00f25155274681ae47c91b6a05b912,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022115,0.069733018,304.79,,,Approve
0xbf7a40c0799c6c72157e6a7e6cbb3826eda38d1e70543dfae79bf379de8492a2,28506290,1684978360,5/25/2023 1:32,0x15e375133a5ba4fc54497b96e71d51ed1efd6da7,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x997797a26dcda64276a9f9403b96ff669f8a1389534c6680414309013e445cf5,28506291,1684978363,5/25/2023 1:32,0x5ccf810b3dcacdaff164ab54989ed5339c465335,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022103,0.06969518,304.79,,,Approve
0xea05f129957daeffef253aedd47859433314302873d7c2bcc2d9cdab328575e1,28506291,1684978363,5/25/2023 1:32,0x45c4fa666b86fd9c12009b083154554e5e289379,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022103,0.06969518,304.79,,,Approve
0x24a8a35edf81af9ff5229b24b77016567dc0197565b43c04fb40ee2f2d88ccc7,28506293,1684978369,5/25/2023 1:32,0xa44f150b8a7544b02721aa07a257e469ffe94f5f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00243199,0.766855087,304.79,,,Approve
0xd64bc06575055a73c2f666d3bb7835337b36779381c00299931321c160a5a414,28506293,1684978369,5/25/2023 1:32,0x20722e7797c5060e6ed38473fb1274fdd268287f,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xeeca67a43414522719fa375797f1647f89b703d176cad405ef4c8d2959291eb0,28506293,1684978369,5/25/2023 1:32,0x58b23e1a2843adbc2097148aaeb769fe6a2c124d,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xb17bc0ff2d7c666a44d126273d66bc2052bf9e7ea5d05ea53a14ff6b7520dba6,28506293,1684978369,5/25/2023 1:32,0x2ba99623cedf42b4cd476569a82213b89b6608d7,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00013269,0.041839811,304.79,,,Approve
0x6bcfaa262c07e0731e3d2db17ecc108501bd8b447669a0b1657ce3144e62f6fe,28506295,1684978375,5/25/2023 1:32,0xbcf15d683740cf8f45375847006918122f44508c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022097,0.06967626,304.79,,,Approve
0xda1419db3a3b54f4fe38dbbf613ef904f36228f2dec3f335948f4ba99d03d943,28506295,1684978375,5/25/2023 1:32,0x75dc9584d998092bac2adfc38f3044148438eb4a,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x33797a98f626baf8f9bfd57ca9d41ba28d99bc567751134d32f203867bfc7f6f,28506295,1684978375,5/25/2023 1:32,0x3326a96c1631ea50546071ab2dfa66890897b7ab,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
0x4c674c6802ebb7f3d2e4fada70345e608cd8ffc53ff9e1ef0e9a55e507849f40,28506297,1684978381,5/25/2023 1:33,0x926bec22935e703fd94cbc6bbdb417d2ba4a42e2,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0xb3bbb78ea0dac062513dfdd86e4654fe20acd7ab9fc0e7f25ea6cb88b18bccc8,28506297,1684978381,5/25/2023 1:33,0x048229b29c16d939fd974b583bf7c04638ac0a9c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xb88e3f1110676e29eb517f24da57ec19c4e2c8229d7944c077691ffe36dbc860,28506298,1684978384,5/25/2023 1:33,0x2a9de2ecaf274868d8a49f733f63561e3bc15e09,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00111265,0.350840798,304.79,,,Approve
0x9d0597631eff74b561c4c2619fddd306b0417f1b96c979f97592e936f025b9bd,28506300,1684978390,5/25/2023 1:33,0x905a10884bd0d77bc75cd97140e4405d7e1fc669,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022253,0.07016816,304.79,,,Approve
0x46737305e8923cb9f7bacc98a5adc6e6aa6b42630fe4b38606e9d0e5bbd421b8,28506300,1684978390,5/25/2023 1:33,0x3bfc19cb2a526d3c0818ec514c6f38925e762892,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x2fe70724e51d9176bc62dee3a0d2b34157092a728359f1b9a566020c7beaf4ef,28506300,1684978390,5/25/2023 1:33,0xbc550e080429b87868d223aebfa5eafd29b3684c,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x1e3e7c9dd778a1fdd3272804aa488c4bde05b0eac29ddb2b7091395aafa47ade,28506300,1684978390,5/25/2023 1:33,0x80a396a481c21960be6693d2a1e740adf23f03ab,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.00022109,0.069714099,304.79,,,Approve
0x1d160738ed6a691904e3071474a85c412c380adde9ea71fd128854fdd998e141,28506300,1684978390,5/25/2023 1:33,0x4f3675b367cc1fac7a6d74cfdc8d3d54cc19b660,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000132654,0.041828459,304.79,,,Approve
0xc088d4a16183b943dded1c881248bfd546d9387bd01517d182e938a672f91837,28506300,1684978390,5/25/2023 1:33,0x0484df8cb38cda7e1f4ca8f37dabd6363aa93281,0xfbffeccb8ec2d959b15699ef80d035c5f5a7bf50,,0,0,0,0.000133518,0.042100896,304.79,,,Approve
